,location,date,total_cases,new_cases,total_deaths,new_deaths,gdp_per_capita,population,lockdown_date
1432,United States,2020-02-23,35.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1433,United States,2020-02-24,35.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1434,United States,2020-02-25,53.0,18.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1435,United States,2020-02-26,53.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1436,United States,2020-02-27,59.0,6.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1437,United States,2020-02-28,60.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1438,United States,2020-02-29,66.0,6.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1439,United States,2020-03-01,69.0,3.0,1.0,1.0,54225.446,331002647.0,2020-03-13
1440,United States,2020-03-02,89.0,20.0,2.0,1.0,54225.446,331002647.0,2020-03-13
1441,United States,2020-03-03,103.0,14.0,6.0,4.0,54225.446,331002647.0,2020-03-13
1442,United States,2020-03-04,125.0,22.0,9.0,3.0,54225.446,331002647.0,2020-03-13
1443,United States,2020-03-05,159.0,34.0,11.0,2.0,54225.446,331002647.0,2020-03-13
1444,United States,2020-03-06,233.0,74.0,12.0,1.0,54225.446,331002647.0,2020-03-13
1445,United States,2020-03-07,338.0,105.0,14.0,2.0,54225.446,331002647.0,2020-03-13
1446,United States,2020-03-08,433.0,95.0,17.0,3.0,54225.446,331002647.0,2020-03-13
1447,United States,2020-03-09,554.0,121.0,21.0,4.0,54225.446,331002647.0,2020-03-13
1448,United States,2020-03-10,754.0,200.0,26.0,5.0,54225.446,331002647.0,2020-03-13
1449,United States,2020-03-11,1025.0,271.0,28.0,2.0,54225.446,331002647.0,2020-03-13
1450,United States,2020-03-12,1312.0,287.0,30.0,2.0,54225.446,331002647.0,2020-03-13
1451,United States,2020-03-13,1663.0,351.0,40.0,10.0,54225.446,331002647.0,2020-03-13
1452,United States,2020-03-14,2174.0,511.0,47.0,7.0,54225.446,331002647.0,2020-03-13
1453,United States,2020-03-15,2951.0,777.0,57.0,10.0,54225.446,331002647.0,2020-03-13
1454,United States,2020-03-16,3774.0,823.0,69.0,12.0,54225.446,331002647.0,2020-03-13
1455,United States,2020-03-17,4661.0,887.0,85.0,16.0,54225.446,331002647.0,2020-03-13
1456,United States,2020-03-18,6427.0,1766.0,108.0,23.0,54225.446,331002647.0,2020-03-13
1457,United States,2020-03-19,9415.0,2988.0,150.0,42.0,54225.446,331002647.0,2020-03-13
1458,United States,2020-03-20,14250.0,4835.0,150.0,0.0,54225.446,331002647.0,2020-03-13
1459,United States,2020-03-21,19624.0,5374.0,260.0,110.0,54225.446,331002647.0,2020-03-13
1460,United States,2020-03-22,26747.0,7123.0,340.0,80.0,54225.446,331002647.0,2020-03-13
1461,United States,2020-03-23,35206.0,8459.0,471.0,131.0,54225.446,331002647.0,2020-03-13
1462,United States,2020-03-24,46442.0,11236.0,590.0,119.0,54225.446,331002647.0,2020-03-13
1463,United States,2020-03-25,55231.0,8789.0,801.0,211.0,54225.446,331002647.0,2020-03-13
1464,United States,2020-03-26,69194.0,13963.0,1050.0,249.0,54225.446,331002647.0,2020-03-13
1465,United States,2020-03-27,85991.0,16797.0,1296.0,246.0,54225.446,331002647.0,2020-03-13
1466,United States,2020-03-28,104686.0,18695.0,1707.0,411.0,54225.446,331002647.0,2020-03-13
1467,United States,2020-03-29,124665.0,19979.0,2191.0,484.0,54225.446,331002647.0,2020-03-13
1468,United States,2020-03-30,143025.0,18360.0,2509.0,318.0,54225.446,331002647.0,2020-03-13
1469,United States,2020-03-31,164620.0,21595.0,3170.0,661.0,54225.446,331002647.0,2020-03-13
1470,United States,2020-04-01,189618.0,24998.0,4079.0,909.0,54225.446,331002647.0,2020-03-13
1471,United States,2020-04-02,216721.0,27103.0,5138.0,1059.0,54225.446,331002647.0,2020-03-13
1472,United States,2020-04-03,245540.0,28819.0,6053.0,915.0,54225.446,331002647.0,2020-03-13
1473,United States,2020-04-04,277965.0,32425.0,7157.0,1104.0,54225.446,331002647.0,2020-03-13
1474,United States,2020-04-05,312237.0,34272.0,8501.0,1344.0,54225.446,331002647.0,2020-03-13
1475,United States,2020-04-06,337635.0,25398.0,9647.0,1146.0,54225.446,331002647.0,2020-03-13
1476,United States,2020-04-07,368196.0,30561.0,10989.0,1342.0,54225.446,331002647.0,2020-03-13
1477,United States,2020-04-08,398809.0,30613.0,12895.0,1906.0,54225.446,331002647.0,2020-03-13
1478,United States,2020-04-09,432132.0,33323.0,14817.0,1922.0,54225.446,331002647.0,2020-03-13
1479,United States,2020-04-10,466033.0,33901.0,16690.0,1873.0,54225.446,331002647.0,2020-03-13
1480,United States,2020-04-11,501560.0,35527.0,18777.0,2087.0,54225.446,331002647.0,2020-03-13
1481,United States,2020-04-12,529951.0,28391.0,20608.0,1831.0,54225.446,331002647.0,2020-03-13
1482,United States,2020-04-13,557571.0,27620.0,22108.0,1500.0,54225.446,331002647.0,2020-03-13
1483,United States,2020-04-14,582594.0,25023.0,23649.0,1541.0,54225.446,331002647.0,2020-03-13
1484,United States,2020-04-15,609516.0,26922.0,26057.0,2408.0,54225.446,331002647.0,2020-03-13
1485,United States,2020-04-16,639664.0,30148.0,30985.0,4928.0,54225.446,331002647.0,2020-03-13
1486,United States,2020-04-17,671331.0,31667.0,33284.0,2299.0,54225.446,331002647.0,2020-03-13
1487,United States,2020-04-18,702164.0,30833.0,37054.0,3770.0,54225.446,331002647.0,2020-03-13
1488,United States,2020-04-19,735086.0,32922.0,38910.0,1856.0,54225.446,331002647.0,2020-03-13
1489,United States,2020-04-20,759687.0,24601.0,40682.0,1772.0,54225.446,331002647.0,2020-03-13
1490,United States,2020-04-21,787752.0,28065.0,42539.0,1857.0,54225.446,331002647.0,2020-03-13
1491,United States,2020-04-22,825041.0,37289.0,45063.0,2524.0,54225.446,331002647.0,2020-03-13
1492,United States,2020-04-23,842629.0,17588.0,46784.0,1721.0,54225.446,331002647.0,2020-03-13
1493,United States,2020-04-24,869172.0,26543.0,49963.0,3179.0,54225.446,331002647.0,2020-03-13
1494,United States,2020-04-25,890524.0,21352.0,51017.0,1054.0,54225.446,331002647.0,2020-03-13
1495,United States,2020-04-26,939053.0,48529.0,53189.0,2172.0,54225.446,331002647.0,2020-03-13
1496,United States,2020-04-27,965910.0,26857.0,54876.0,1687.0,54225.446,331002647.0,2020-03-13
1497,United States,2020-04-28,988451.0,22541.0,56245.0,1369.0,54225.446,331002647.0,2020-03-13
1498,United States,2020-04-29,1012583.0,24132.0,58355.0,2110.0,54225.446,331002647.0,2020-03-13
1499,United States,2020-04-30,1039909.0,27326.0,60966.0,2611.0,54225.446,331002647.0,2020-03-13
1500,United States,2020-05-01,1069826.0,29917.0,63006.0,2040.0,54225.446,331002647.0,2020-03-13
1501,United States,2020-05-02,1103781.0,33955.0,65068.0,2062.0,54225.446,331002647.0,2020-03-13
1502,United States,2020-05-03,1133069.0,29288.0,66385.0,1317.0,54225.446,331002647.0,2020-03-13
1503,United States,2020-05-04,1158041.0,24972.0,67682.0,1297.0,54225.446,331002647.0,2020-03-13
1504,United States,2020-05-05,1180634.0,22593.0,68934.0,1252.0,54225.446,331002647.0,2020-03-13
1505,United States,2020-05-06,1204475.0,23841.0,71078.0,2144.0,54225.446,331002647.0,2020-03-13
1506,United States,2020-05-07,1228603.0,24128.0,73431.0,2353.0,54225.446,331002647.0,2020-03-13
1507,United States,2020-05-08,1256972.0,28369.0,75670.0,2239.0,54225.446,331002647.0,2020-03-13
1508,United States,2020-05-09,1283929.0,26957.0,77180.0,1510.0,54225.446,331002647.0,2020-03-13
1509,United States,2020-05-10,1309541.0,25612.0,78794.0,1614.0,54225.446,331002647.0,2020-03-13
1510,United States,2020-05-11,1329799.0,20258.0,79528.0,734.0,54225.446,331002647.0,2020-03-13
1511,United States,2020-05-12,1347916.0,18117.0,80684.0,1156.0,54225.446,331002647.0,2020-03-13
1512,United States,2020-05-13,1369964.0,22048.0,82387.0,1703.0,54225.446,331002647.0,2020-03-13
1513,United States,2020-05-14,1390746.0,20782.0,84133.0,1746.0,54225.446,331002647.0,2020-03-13
1514,United States,2020-05-15,1417889.0,27143.0,85906.0,1773.0,54225.446,331002647.0,2020-03-13
1515,United States,2020-05-16,1443397.0,25508.0,87568.0,1662.0,54225.446,331002647.0,2020-03-13
1516,United States,2020-05-17,1467884.0,24487.0,88754.0,1186.0,54225.446,331002647.0,2020-03-13
1517,United States,2020-05-18,1486757.0,18873.0,89562.0,808.0,54225.446,331002647.0,2020-03-13
1518,United States,2020-05-19,1508598.0,21841.0,90353.0,791.0,54225.446,331002647.0,2020-03-13
1519,United States,2020-05-20,1528568.0,19970.0,91921.0,1568.0,54225.446,331002647.0,2020-03-13
1520,United States,2020-05-21,1551853.0,23285.0,93439.0,1518.0,54225.446,331002647.0,2020-03-13
1521,United States,2020-05-22,1577287.0,25434.0,94702.0,1263.0,54225.446,331002647.0,2020-03-13
1522,United States,2020-05-23,1601434.0,24147.0,96007.0,1305.0,54225.446,331002647.0,2020-03-13
1523,United States,2020-05-24,1622670.0,21236.0,97087.0,1080.0,54225.446,331002647.0,2020-03-13
1524,United States,2020-05-25,1643238.0,20568.0,97720.0,633.0,54225.446,331002647.0,2020-03-13
1525,United States,2020-05-26,1662302.0,19064.0,98220.0,500.0,54225.446,331002647.0,2020-03-13
1526,United States,2020-05-27,1681212.0,18910.0,98916.0,696.0,54225.446,331002647.0,2020-03-13
1527,United States,2020-05-28,1699933.0,18721.0,100442.0,1526.0,54225.446,331002647.0,2020-03-13
1528,United States,2020-05-29,1721750.0,21817.0,101617.0,1175.0,54225.446,331002647.0,2020-03-13
1529,United States,2020-05-30,1747087.0,25337.0,102836.0,1219.0,54225.446,331002647.0,2020-03-13
1530,United States,2020-05-31,1770384.0,23297.0,103781.0,945.0,54225.446,331002647.0,2020-03-13
1531,United States,2020-06-01,1790191.0,19807.0,104383.0,602.0,54225.446,331002647.0,2020-03-13
1532,United States,2020-06-02,1811277.0,21086.0,105147.0,764.0,54225.446,331002647.0,2020-03-13
1533,United States,2020-06-03,1831821.0,20544.0,106181.0,1034.0,54225.446,331002647.0,2020-03-13
1534,United States,2020-06-04,1851520.0,19699.0,107175.0,994.0,54225.446,331002647.0,2020-03-13
1535,United States,2020-06-05,1872660.0,21140.0,108211.0,1036.0,54225.446,331002647.0,2020-03-13
1536,United States,2020-06-06,1897838.0,25178.0,109143.0,932.0,54225.446,331002647.0,2020-03-13
1537,United States,2020-06-07,1920061.0,22223.0,109802.0,659.0,54225.446,331002647.0,2020-03-13
1538,United States,2020-06-08,1942363.0,22302.0,110514.0,712.0,54225.446,331002647.0,2020-03-13
1539,United States,2020-06-09,1961185.0,18822.0,111007.0,493.0,54225.446,331002647.0,2020-03-13
1540,United States,2020-06-10,1979850.0,18665.0,112006.0,999.0,54225.446,331002647.0,2020-03-13
1541,United States,2020-06-11,2000464.0,20614.0,112924.0,918.0,54225.446,331002647.0,2020-03-13
1542,United States,2020-06-12,2023347.0,22883.0,113820.0,896.0,54225.446,331002647.0,2020-03-13
1543,United States,2020-06-13,2048986.0,25639.0,114669.0,849.0,54225.446,331002647.0,2020-03-13
1544,United States,2020-06-14,2074526.0,25540.0,115436.0,767.0,54225.446,331002647.0,2020-03-13
1545,United States,2020-06-15,2094069.0,19543.0,115732.0,296.0,54225.446,331002647.0,2020-03-13
1546,United States,2020-06-16,2114026.0,19957.0,116127.0,395.0,54225.446,331002647.0,2020-03-13
1547,United States,2020-06-17,2137731.0,23705.0,116963.0,836.0,54225.446,331002647.0,2020-03-13
1548,United States,2020-06-18,2163290.0,25559.0,117717.0,754.0,54225.446,331002647.0,2020-03-13
1549,United States,2020-06-19,2191052.0,27762.0,118434.0,717.0,54225.446,331002647.0,2020-03-13
1550,United States,2020-06-20,2220961.0,29909.0,119112.0,678.0,54225.446,331002647.0,2020-03-13
1551,United States,2020-06-21,2255119.0,34158.0,119719.0,607.0,54225.446,331002647.0,2020-03-13
1552,United States,2020-06-22,2280912.0,25793.0,119975.0,256.0,54225.446,331002647.0,2020-03-13
1553,United States,2020-06-23,2312302.0,31390.0,120402.0,427.0,54225.446,331002647.0,2020-03-13
1554,United States,2020-06-24,2347022.0,34720.0,121228.0,826.0,54225.446,331002647.0,2020-03-13
1555,United States,2020-06-25,2381361.0,34339.0,121979.0,751.0,54225.446,331002647.0,2020-03-13
1556,United States,2020-06-26,2422310.0,40949.0,124416.0,2437.0,54225.446,331002647.0,2020-03-13
1557,United States,2020-06-27,2467837.0,45527.0,125039.0,623.0,54225.446,331002647.0,2020-03-13
1558,United States,2020-06-28,2510323.0,42486.0,125539.0,500.0,54225.446,331002647.0,2020-03-13
1559,United States,2020-06-29,2548996.0,38673.0,125804.0,265.0,54225.446,331002647.0,2020-03-13
1560,United States,2020-06-30,2590552.0,41556.0,126140.0,336.0,54225.446,331002647.0,2020-03-13
1561,United States,2020-07-01,2634432.0,43880.0,127410.0,1270.0,54225.446,331002647.0,2020-03-13
1562,United States,2020-07-02,2686480.0,52048.0,128062.0,652.0,54225.446,331002647.0,2020-03-13
1563,United States,2020-07-03,2739879.0,53399.0,128740.0,678.0,54225.446,331002647.0,2020-03-13
1564,United States,2020-07-04,2794321.0,54442.0,129434.0,694.0,54225.446,331002647.0,2020-03-13
1565,United States,2020-07-05,2839542.0,45221.0,129676.0,242.0,54225.446,331002647.0,2020-03-13
1566,United States,2020-07-06,2888635.0,49093.0,129947.0,271.0,54225.446,331002647.0,2020-03-13
1567,United States,2020-07-07,2938625.0,49990.0,130306.0,359.0,54225.446,331002647.0,2020-03-13
1568,United States,2020-07-08,2996098.0,57473.0,131480.0,1174.0,54225.446,331002647.0,2020-03-13
1569,United States,2020-07-09,3055004.0,58906.0,132309.0,829.0,54225.446,331002647.0,2020-03-13
1570,United States,2020-07-10,3118008.0,63004.0,133291.0,982.0,54225.446,331002647.0,2020-03-13
1571,United States,2020-07-11,3184633.0,66625.0,134097.0,806.0,54225.446,331002647.0,2020-03-13
1572,United States,2020-07-12,3247684.0,63051.0,134814.0,717.0,54225.446,331002647.0,2020-03-13
1573,United States,2020-07-13,3304942.0,57258.0,135205.0,391.0,54225.446,331002647.0,2020-03-13
1574,United States,2020-07-14,3363056.0,58114.0,135605.0,400.0,54225.446,331002647.0,2020-03-13
